pubchem_id,iupac_name,common_name,smile,molecular_weight,num_h_donors,num_h_acceptors,num_rotatablebonds,complexity,topological_polor_surfacearea,monoisotopic_mass,exact_mass,xlogp3,formal_charge,heavy_atom_count,defined_atom_stereocenter_count,undefined_atom_stereocenter_count,defined_bond_stereocenter_count,undefined_bond_stereocenter_count,isotope_atom_count,covalently_bonded_unit_count,cas_id,fema_number,fema_flavor_profile,odor,taste,functional_groups
5365587,[(Z)-hex-3-enyl] formate,cis-3-hexenyl formate,CCC=CCCOC=O,128.171,0,2,5,86.9,26.3,128.084,128.084,1.9,0,9,0,0,1,0,0,1,33467-73-1,3353,Green,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene
5365706,"(3E,6E)-nona-3,6-dien-1-ol","3,6-nonadien-1-ol, (e,z)-",CCC=CCC=CCCO,140.226,1,1,5,103,20.2,140.12,140.12,2.3,0,10,0,0,2,0,0,1,56805-23-3@76649-25-7,3884,Fish,not available,not available,hydroxy compound@alcohol@primary alcohol@alkene
5365710,"(3E)-3-ethyl-2-methylhexa-1,3-diene","1,3-hexadiene, 3-ethyl-2-methyl-",CCC=C(CC)C(=C)C,124.227,0,0,3,118,0,124.125,124.125,4.2,0,9,0,0,1,0,0,1,61142-36-7,Not Available,Not Available,not available,not available,alkene
5365765,"(2E,4E)-nona-2,4-diene","2,4-nonadiene",CCCCC=CC=CC,124.227,0,0,4,88.2,0,124.125,124.125,3.8,0,9,0,0,2,0,0,1,56700-78-8,Not Available,Not Available,not available,not available,alkene
5365794,"(2E)-1,1-diethoxy-3,7-dimethylocta-2,6-diene",citral diethyl acetal,CCOC(C=C(C)CCC=C(C)C)OCC,226.36,0,2,8,219,18.5,226.193,226.193,4.2,0,16,0,0,1,0,0,1,7492-66-2,2304,Fruit,not available,not available,acetal@alkene
5365811,(E)-hex-4-en-3-one,4-hexen-3-one,CCC(=O)C=CC,98.145,0,1,2,82.2,17.1,98.073,98.073,1.2,0,7,0,0,1,0,0,1,2497-21-4@50396-87-7,3352,Fruit,not available,not available,carbonyl compound@ketone@alkene
5365818,"(3E)-4,8-dimethylnona-3,7-dien-2-ol","4,8-dimethyl-3,7-nonadien-2-ol",CC(C=C(C)CCC=C(C)C)O,168.28,1,1,4,173,20.2,168.151,168.151,3.3,0,12,0,1,1,0,0,1,34562-09-9@67845-50-5,4102,Fruit,not available,not available,hydroxy compound@alcohol@secondary alcohol@alkene
5365850,"[(2E)-3,7-dimethylocta-2,6-dienyl] pentanoate",geranyl valerate,CCCCC(=O)OCC=C(C)CCC=C(C)C,238.371,0,2,9,271,26.3,238.193,238.193,4.8,0,17,0,0,1,0,0,1,10402-47-8,4123,"Fruit, Rose",not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene
5365891,(E)-oct-2-en-4-one,2-octen-4-one,CCCCC(=O)C=CC,126.199,0,1,4,103,17.1,126.104,126.104,2.1,0,9,0,0,1,0,0,1,22286-99-3@4643-27-0,3603,Savory,not available,not available,carbonyl compound@ketone@alkene
5365909,(E)-2-methylpent-2-enoic acid,2-methyl-2-pentenoic acid,CCC=C(C)C(=O)O,114.144,1,2,2,114,37.3,114.068,114.068,1.4,0,8,0,0,1,0,0,1,16957-70-3@3142-72-1,3195,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid@alkene
5365916,"(E)-1-(2,6,6-trimethylcyclohex-3-en-1-yl)but-2-en-1-one",delta-damascone,CC=CC(=O)C1C(C=CCC1(C)C)C,192.302,0,1,2,271,17.1,192.151,192.151,3.4,0,14,0,2,1,0,0,1,57378-68-4@71048-82-3,3622,Floral,not available,not available,carbonyl compound@ketone@alkene
5365976,"(1E)-1-(2,6,6-trimethylcyclohex-2-en-1-yl)hepta-1,6-dien-3-one",allyl ionone,CC1=CCCC(C1C=CC(=O)CCC=C)(C)C,232.367,0,1,5,345,17.1,232.183,232.183,4,0,17,0,1,1,0,0,1,79-78-7,2033,"Fruit, Pineapple",not available,not available,carbonyl compound@ketone@alkene
5365982,"[(2Z)-3,7-dimethylocta-2,6-dienyl] propanoate",neryl propionate,CCC(=O)OCC=C(C)CCC=C(C)C,210.317,0,2,7,245,26.3,210.162,210.162,3.9,0,15,0,0,1,0,0,1,105-91-9,2777,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene
5365991,"[(2Z)-3,7-dimethylocta-2,6-dienyl] 2-methylpropanoate",neryl isobutyrate,CC(C)C(=O)OCC=C(C)CCC=C(C)C,224.344,0,2,7,269,26.3,224.178,224.178,4.5,0,16,0,0,1,0,0,1,2345-24-6@2345-26-8,2775,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene
5365992,"[(2E)-3,7-dimethylocta-2,6-dienyl] hexanoate",geranyl caproate,CCCCCC(=O)OCC=C(C)CCC=C(C)C,252.398,0,2,10,284,26.3,252.209,252.209,5.4,0,18,0,0,1,0,0,1,10032-02-7@68310-59-8,2515,Floral,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene
5366038,hexyl (E)-but-2-enoate,"2-butenoic acid, hexyl ester",CCCCCCOC(=O)C=CC,170.252,0,2,7,139,26.3,170.131,170.131,3.2,0,12,0,0,1,0,0,1,1617-25-0@19089-92-0@33855-58-2,3354,Green,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene
5366044,"[(2E)-3,7-dimethylocta-2,6-dienyl] 2-phenylacetate",geranyl phenylacetate,CC(=CCCC(=CCOC(=O)CC1=CC=CC=C1)C)C,272.388,0,2,8,342,26.3,272.178,272.178,5.1,0,20,0,0,1,0,0,1,102-22-7,2516,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene@aromatic compound
5366074,"(E)-1-(2,6,6-trimethylcyclohexa-1,3-dien-1-yl)but-2-en-1-one",damascenone,CC=CC(=O)C1=C(C=CCC1(C)C)C,190.286,0,1,2,327,17.1,190.136,190.136,3.2,0,14,0,0,1,0,0,1,23696-85-7@23726-93-4,3420,Floral,not available,not available,carbonyl compound@ketone@alkene
5366077,"(E)-1-(2,6,6-trimethylcyclohex-2-en-1-yl)but-2-en-1-one",alpha-damascone,CC=CC(=O)C1C(=CCCC1(C)C)C,192.302,0,1,2,282,17.1,192.151,192.151,3.2,0,14,0,1,1,0,0,1,24720-09-0@43052-87-5,3659@4088,Floral@Fruit,not available,not available,carbonyl compound@ketone@alkene
5366203,(E)-oct-2-en-4-ol,2-octen-4-ol,CCCCC(C=CC)O,128.215,1,1,4,76.6,20.2,128.12,128.12,2.2,0,9,0,1,1,0,0,1,20125-81-9@4798-61-2,3888,Fruit,not available,not available,hydroxy compound@alcohol@secondary alcohol@alkene
5366244,"(E)-3,7,11,15-tetramethylhexadec-2-en-1-ol",phytol,CC(C)CCCC(C)CCCC(C)CCCC(=CCO)C,296.539,1,1,13,255,20.2,296.308,296.308,8.2,0,21,0,2,1,0,0,1,102608-53-7@150-86-7@7541-49-3,4196,Flower,not available,not available,hydroxy compound@alcohol@primary alcohol@alkene
5366264,"(5E)-3,7-dimethylocta-1,5,7-trien-3-ol",hotrienol,CC(=C)C=CCC(C)(C=C)O,152.237,1,1,4,179,20.2,152.12,152.12,2.8,0,11,0,1,1,0,0,1,20053-88-7@29957-43-5@53834-70-1,3830,Not Available,not available,not available,hydroxy compound@alcohol@tertiary alcohol@alkene
5366352,(Z)-1-(1-ethoxyethoxy)hex-3-ene,acetaldehyde ethyl cis-3-hexenyl acetal,CCC=CCCOC(C)OCC,172.268,0,2,7,110,18.5,172.146,172.146,2.6,0,12,0,1,1,0,0,1,28069-74-1,3775,Green,not available,not available,acetal@alkene
5366552,(E)-1-(methyldisulfanyl)prop-1-ene,"disulfide, methyl 1-propenyl",CC=CSSC,120.228,0,2,2,40.8,50.6,120.007,120.007,1.6,0,6,0,0,1,0,0,1,23838-19-9@5905-47-5,3576,Spice,not available,not available,disulfide@sulfenic acid derivative@alkene
5366844,methyl (E)-non-3-enoate,methyl 3-nonenoate,CCCCCC=CCC(=O)OC,170.252,0,2,7,139,26.3,170.131,170.131,3.2,0,12,0,0,1,0,0,1,13481-87-3@36781-67-6,3710,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene
5367369,"ethyl (5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoate",ethyl arachidonate,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC,332.528,0,2,16,389,26.3,332.272,332.272,7,0,24,0,0,4,0,0,1,1808-26-0,Not Available,Not Available,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene
5367391,"(2E,4E)-hepta-2,4-dien-1-ol","hepta-2,4-dien-1-ol",CCC=CC=CCO,112.172,1,1,3,82.4,20.2,112.089,112.089,1.5,0,8,0,0,2,0,0,1,33467-79-7,4127,Not Available,not available,not available,hydroxy compound@alcohol@primary alcohol@alkene
5367412,"(3E,5E)-undeca-1,3,5-triene","1,3,5-undecatriene",CCCCCC=CC=CC=C,150.265,0,0,6,129,0,150.141,150.141,4.8,0,11,0,0,2,0,0,1,16356-11-9@19883-26-2@19883-27-3@19883-29-5@51447-08-6,3795,Green,not available,not available,alkene
5367530,"(2E,4E)-dodeca-2,4-dienal","(2e,4e)-dodeca-2,4-dienal",CCCCCCCC=CC=CC=O,180.291,0,1,8,157,17.1,180.151,180.151,4.3,0,13,0,0,2,0,0,1,21662-15-7@21662-16-8,3670,Fruit,not available,not available,carbonyl compound@aldehyde@alkene
5367531,"(2E,4E)-undeca-2,4-dienal","(2e,4e)-undeca-2,4-dienal",CCCCCCC=CC=CC=O,166.264,0,1,7,145,17.1,166.136,166.136,3.8,0,12,0,0,2,0,0,1,13162-46-4@30361-29-6,3422,Savory,not available,not available,carbonyl compound@aldehyde@alkene
5367536,(Z)-hept-4-en-1-ol,cis-4-hepten-1-ol,CCC=CCCCO,114.188,1,1,4,57.4,20.2,114.104,114.104,1.7,0,8,0,0,1,0,0,1,6191-71-5,3841,Dairy,not available,not available,hydroxy compound@alcohol@primary alcohol@alkene
5367679,[(Z)-hex-3-enyl] (E)-hex-2-enoate,cis-3-hexenyl trans-2-hexenoate,CCCC=CC(=O)OCCC=CCC,196.29,0,2,8,193,26.3,196.146,196.146,3.7,0,14,0,0,2,0,0,1,53398-87-1,3928,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene
5367681,[(Z)-hex-3-enyl] 3-methylbutanoate,cis-3-hexenyl isovalerate,CCC=CCCOC(=O)CC(C)C,184.279,0,2,7,160,26.3,184.146,184.146,3.2,0,13,0,0,1,0,0,1,10032-11-8@35154-45-1,3498,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene
5367682,[(Z)-hex-3-enyl] pentanoate,cis-3-hexenyl pentanoate,CCCCC(=O)OCCC=CCC,184.279,0,2,8,150,26.3,184.146,184.146,3.3,0,13,0,0,1,0,0,1,35852-46-1,3936,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene
5367698,[(Z)-hex-3-enyl] 2-phenylacetate,cis-3-hexenyl phenylacetate,CCC=CCCOC(=O)CC1=CC=CC=C1,218.296,0,2,7,215,26.3,218.131,218.131,3.7,0,16,0,0,1,0,0,1,42436-07-07,3633,Floral,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene@aromatic compound
5367706,[(Z)-hex-3-enyl] benzoate,cis-3-hexenyl benzoate,CCC=CCCOC(=O)C1=CC=CC=C1,204.269,0,2,6,203,26.3,204.115,204.115,4,0,15,0,0,1,0,0,1,25152-85-6,3688,Floral,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene@aromatic compound
5367745,propan-2-yl (E)-2-methylbut-2-enoate,isopropyl tiglate,CC=C(C)C(=O)OC(C)C,142.198,0,2,3,145,26.3,142.099,142.099,2.1,0,10,0,0,1,0,0,1,1733-25-1,3229,Green,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene
5367752,"3,7-dimethyloct-6-enyl (Z)-2-methylbut-2-enoate",84254-89-7,CC=C(C)C(=O)OCCC(C)CCC=C(C)C,238.371,0,2,8,283,26.3,238.193,238.193,5,0,17,0,1,1,0,0,1,84254-89-7,Not Available,Not Available,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene
5367767,(Z)-1-[1-[(Z)-hex-3-enoxy]ethoxy]hex-3-ene,63449-64-9,CCC=CCCOC(C)OCCC=CCC,226.36,0,2,10,165,18.5,226.193,226.193,4,0,16,0,0,2,0,0,1,63449-64-9,4381,Green,not available,not available,acetal@alkene
5367785,"[(2E)-3,7-dimethylocta-2,6-dienyl] (E)-2-methylbut-2-enoate",geranyl tiglate,CC=C(C)C(=O)OCC=C(C)CCC=C(C)C,236.355,0,2,7,329,26.3,236.178,236.178,4.7,0,17,0,0,2,0,0,1,61827-81-4@7785-33-3@8000-46-2,4044,Floral,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene
5367807,2-methylpropyl (Z)-2-methylbut-2-enoate,angelic acid isobutyl ester,CC=C(C)C(=O)OCC(C)C,156.225,0,2,4,157,26.3,156.115,156.115,2.9,0,11,0,0,1,0,0,1,7779-81-9,2180,Floral,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene
5367848,2-[(E)-oct-2-enyl]cyclopentan-1-one,"cyclopentanone, 2-(2-octenyl)-",CCCCCC=CCC1CCCC1=O,194.318,0,1,6,193,17.1,194.167,194.167,3.8,0,14,0,1,1,0,0,1,65737-52-2@98314-98-8,3889,Fruit,not available,not available,carbonyl compound@ketone@alkene
5368076,methyl (E)-non-2-enoate,methyl 2-nonenoate,CCCCCCC=CC(=O)OC,170.252,0,2,7,139,26.3,170.131,170.131,3.5,0,12,0,0,1,0,0,1,111-79-5@14952-06-8@37822-76-7,2725,Green,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene
5368103,(E)-1-methylsulfanylbut-1-ene,"1-butene, 1-(methylthio)-, (e)-",CCC=CSC,102.195,0,1,2,39.2,25.3,102.05,102.05,2,0,6,0,0,1,0,0,1,17414-27-6@32951-19-2,3820,Savory,not available,not available,sulfenic acid derivative@alkene
5368821,"(4E,6E)-2,6-dimethylocta-2,4,6-triene",alloocimene,CC=C(C)C=CC=C(C)C,136.238,0,0,2,165,0,136.125,136.125,4.2,0,10,0,0,2,0,0,1,3016-19-1@673-84-7@7216-56-0,Not Available,Not Available,not available,not available,alkene
5369371,"(Z)-7,7-diethoxyhept-3-ene","1,1-diethoxy-cis-4-heptene",CCC=CCCC(OCC)OCC,186.295,0,2,8,115,18.5,186.162,186.162,3,0,13,0,0,1,0,0,1,18492-65-4,3349,Green,not available,not available,acetal@alkene
5369459,2-phenylethyl (E)-3-phenylprop-2-enoate,phenethyl cinnamate,C1=CC=C(C=C1)CCOC(=O)C=CC2=CC=CC=C2,252.313,0,2,6,284,26.3,252.115,252.115,4.6,0,19,0,0,1,0,0,1,103-53-7,2863,Plum,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene@aromatic compound
5370101,"(3E)-6-methylhepta-3,5-dien-2-one","6-methylhepta-3,5-dien-2-one",CC(=CC=CC(=O)C)C,124.183,0,1,2,148,17.1,124.089,124.089,2,0,9,0,0,1,0,0,1,1604-28-0@16647-04-4,3363,Spice,not available,not available,carbonyl compound@ketone@alkene
5370364,"4-methyl-2-[(E)-pent-1-enyl]-1,3-dioxolane",94089-21-1,CCCC=CC1OCC(O1)C,156.225,0,2,3,132,18.5,156.115,156.115,2.1,0,11,0,2,1,0,0,1,94089-21-1,4272,Not Available,not available,not available,acetal@alkene@heterocyclic compound
5370599,[(E)-3-phenylprop-2-enyl] 2-phenylacetate,cinnamyl phenylacetate,C1=CC=C(C=C1)CC(=O)OCC=CC2=CC=CC=C2,252.313,0,2,6,284,26.3,252.115,252.115,3.8,0,19,0,0,1,0,0,1,7492-65-1,2300,Honey,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene@aromatic compound
5370602,(E)-5-methyl-2-phenylhex-2-enal,5-methyl-2-phenyl-2-hexenal,CC(C)CC=C(C=O)C1=CC=CC=C1,188.27,0,1,4,197,17.1,188.12,188.12,3.4,0,14,0,0,1,0,0,1,188829-73-4@21834-92-4,3199,Cocoa,not available,not available,carbonyl compound@aldehyde@alkene@aromatic compound
5370646,(E)-3-methyl-4-phenylbut-3-en-2-one,3-methyl-4-phenyl-3-buten-2-one,CC(=CC1=CC=CC=C1)C(=O)C,160.216,0,1,2,185,17.1,160.089,160.089,2.1,0,12,0,0,1,0,0,1,1901-26-4@42968-14-9,2734,Fruit,not available,not available,carbonyl compound@ketone@alkene@aromatic compound
5371002,"(E)-4-(2,5,6,6-tetramethylcyclohex-2-en-1-yl)but-3-en-2-one",alpha-irone,CC1CC=C(C(C1(C)C)C=CC(=O)C)C,206.329,0,1,2,307,17.1,206.167,206.167,3.2,0,15,0,2,1,0,0,1,79-69-6,2597,Floral,not available,not available,carbonyl compound@ketone@alkene
5371084,"(E)-1-(2,6,6-trimethylcyclohex-2-en-1-yl)pent-1-en-3-one","ionone, methyl-",CCC(=O)C=CC1C(=CCCC1(C)C)C,206.329,0,1,3,295,17.1,206.167,206.167,3.4,0,15,0,1,1,0,0,1,127-42-4@1335-46-2@7779-30-8@93302-56-8,2711,Fruit,not available,not available,carbonyl compound@ketone@alkene
5371802,(E)-3-(4-methylphenyl)prop-2-enal,(e)-3-(p-tolyl)acrylaldehyde,CC1=CC=C(C=C1)C=CC=O,146.189,0,1,2,141,17.1,146.073,146.073,2.3,0,11,0,0,1,0,0,1,1504-75-2,3640,Spice,not available,not available,carbonyl compound@aldehyde@alkene@aromatic compound
5372174,"(E)-3-methyl-4-(2,6,6-trimethylcyclohex-2-en-1-yl)but-3-en-2-one",127-51-5,CC1=CCCC(C1C=C(C)C(=O)C)(C)C,206.329,0,1,2,318,17.1,206.167,206.167,3.3,0,15,0,1,1,0,0,1,127-51-5,2714,Floral,not available,not available,carbonyl compound@ketone@alkene
5372353,[(Z)-hex-3-enyl] 2-aminobenzoate,cis-3-hexenyl anthranilate,CCC=CCCOC(=O)C1=CC=CC=C1N,219.284,1,3,6,238,52.3,219.126,219.126,4,0,16,0,0,1,0,0,1,65405-76-7,3925,Fruit,not available,not available,amine@primary amine@primary aromatic amine@carboxylic acid derivative@carboxylic acid ester@alkene@aromatic compound
5372813,(E)-2-methyl-3-phenylprop-2-enal,alpha-methylcinnamaldehyde,CC(=CC1=CC=CC=C1)C=O,146.189,0,1,2,152,17.1,146.073,146.073,2.2,0,11,0,0,1,0,0,1,101-39-3@15174-47-7,2697,Spice,not available,not available,carbonyl compound@aldehyde@alkene@aromatic compound
5373603,(3Z)-3-propylidene-2-benzofuran-1-one,3-propylidenephthalide,CCC=C1C2=CC=CC=C2C(=O)O1,174.199,0,2,1,243,26.3,174.068,174.068,2.6,0,13,0,0,1,0,0,1,17369-59-4@94704-89-9,2952,Green,not available,not available,oxo(het)arene@aromatic compound@heterocyclic compound
5373729,"(E)-4-(2,6,6-trimethylcyclohexen-1-yl)but-3-en-2-ol",beta-ionol,CC1=C(C(CCC1)(C)C)C=CC(C)O,194.318,1,1,2,258,20.2,194.167,194.167,2.9,0,14,0,1,1,0,0,1,22029-76-1@472-80-0,3625,Floral,not available,not available,hydroxy compound@alcohol@secondary alcohol@alkene
5373780,(E)-1-(4-methoxyphenyl)-4-methylpent-1-en-3-one,unii-2z3552u0oy,CC(C)C(=O)C=CC1=CC=C(C=C1)OC,204.269,0,2,4,223,26.3,204.115,204.115,3,0,15,0,0,1,0,0,1,103-13-9@67962-14-5,3760,Savory,not available,not available,carbonyl compound@ketone@ether@alkyl aryl ether@alkene@aromatic compound
5374527,"(E)-1-(2,6,6-trimethylcyclohexen-1-yl)but-2-en-1-one",beta-damascone,CC=CC(=O)C1=C(CCCC1(C)C)C,192.302,0,1,2,292,17.1,192.151,192.151,3.5,0,14,0,0,1,0,0,1,"23726-91-2@35044-68-9@639-99-6, 23726-91-2",3243,Boiled Apple,not available,not available,carbonyl compound@ketone@alkene
5375218,"(E)-1-(2,6,6-trimethylcyclohexen-1-yl)pent-1-en-3-one",beta methyl ionone,CCC(=O)C=CC1=C(CCCC1(C)C)C,206.329,0,1,3,305,17.1,206.167,206.167,3.4,0,15,0,0,1,0,0,1,127-43-5@1322-71-0@1335-94-0@63429-28-7,2712,Floral,not available,not available,carbonyl compound@ketone@alkene
5382490,1-ethoxy-2-methoxy-4-[(E)-prop-1-enyl]benzene,ethyl isoeugenol,CCOC1=C(C=C(C=C1)C=CC)OC,192.258,0,2,4,177,18.5,192.115,192.115,3.2,0,14,0,0,1,0,0,1,137138-52-4@7784-67-0,2472,Spice,not available,not available,ether@alkyl aryl ether@alkene@aromatic compound
5385520,(2E)-2-benzylidenehexanal,alpha-butylcinnamaldehyde,CCCCC(=CC1=CC=CC=C1)C=O,188.27,0,1,5,187,17.1,188.12,188.12,3.7,0,14,0,0,1,0,0,1,7492-44-6,2191,Floral,not available,not available,carbonyl compound@aldehyde@alkene@aromatic compound
5388696,(E)-3-(4-methoxyphenyl)-2-methylprop-2-enal,3-(4-methoxyphenyl)-2-methylprop-2-enal,CC(=CC1=CC=C(C=C1)OC)C=O,176.215,0,2,3,188,26.3,176.084,176.084,2.2,0,13,0,0,1,0,0,1,65405-67-6@75101-99-4,3182,Spice,not available,not available,carbonyl compound@aldehyde@ether@alkyl aryl ether@alkene@aromatic compound
5460291,"(2R,3S,4S)-2,3,4,5-tetrahydroxypentanal",5328-37-0,C(C(C(C(C=O)O)O)O)O,150.13,4,5,4,104,98,150.053,150.053,-2.3,0,10,3,0,0,0,0,1,147-81-9@20235-19-2@5328-37-0,Not Available,Not Available,not available,not available,"carbonyl compound@aldehyde@hydroxy compound@alcohol@primary alcohol@secondary alcohol@1,2-diol"
5462986,(E)-6-methylhept-3-en-2-one,"3-hepten-2-one, 6-methyl-",CC(C)CC=CC(=O)C,126.199,0,1,3,112,17.1,126.104,126.104,2,0,9,0,0,1,0,0,1,2009-74-7@20859-10-3,4001,Green,not available,not available,carbonyl compound@ketone@alkene
5463175,(Z)-1-[(Z)-prop-1-enyl]sulfanylprop-1-ene,unii-64t340g08y,CC=CSC=CC,114.206,0,1,2,62.2,25.3,114.05,114.05,2.3,0,7,0,0,2,0,0,1,37981-36-5,Not Available,Not Available,not available,not available,alkene
5463238,(E)-hept-2-en-4-one,2-hepten-4-one,CCCC(=O)C=CC,112.172,0,1,3,92.6,17.1,112.089,112.089,1.6,0,8,0,0,1,0,0,1,32397-56-1@4643-25-8,3399,Floral,not available,not available,carbonyl compound@ketone@alkene
5463485,"methyl (2E,4E)-deca-2,4-dienoate","2,4-decadienoic acid methyl ester",CCCCCC=CC=CC(=O)OC,182.263,0,2,7,181,26.3,182.131,182.131,3.6,0,13,0,0,2,0,0,1,4493-42-9@7328-33-8,3859,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene
5463840,"(Z)-4-phenylbut-3-ene-1,2,3-triol","benzaldehyde, cyclic acetal with 1,2,3-propanetriol",C1=CC=C(C=C1)C=C(C(CO)O)O,180.203,3,3,3,171,60.7,180.079,180.079,0.5,0,13,0,1,1,0,0,1,1319-88-6,2129,Fruit,not available,not available,"enol@hydroxy compound@alcohol@primary alcohol@secondary alcohol@1,2-diol@aromatic compound"
5463855,ethyl (E)-2-methylpent-3-enoate,ethyl (e)-2-methylpent-3-enoate,CCOC(=O)C(C)C=CC,142.198,0,2,4,127,26.3,142.099,142.099,2,0,10,0,1,1,0,0,1,1617-23-8@16489-03-5,3456,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene
5463875,[(E)-oct-2-enyl] acetate,"2-octen-1-ol, acetate",CCCCCC=CCOC(=O)C,170.252,0,2,7,139,26.3,170.131,170.131,3,0,12,0,0,1,0,0,1,2371-13-3@3913-80-2,3516,Green,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene
5463904,ethyl (E)-dec-2-enoate,ethyl trans-2-decenoate,CCCCCCCC=CC(=O)OCC,198.306,0,2,9,162,26.3,198.162,198.162,4.4,0,14,0,0,1,0,0,1,37486-72-9@7367-88-6,3641,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene
5463905,3-benzylheptan-4-one,3-benzyl-4-heptanone,CCCC(=O)C(CC)CC1=CC=CC=C1,204.313,0,1,6,180,17.1,204.151,204.151,3.6,0,15,0,1,0,0,0,1,7492-37-7,2146,Fruit,not available,not available,carbonyl compound@ketone@aromatic compound
5463906,butyl (E)-dec-2-enoate,butyl 2-decenoate,CCCCCCCC=CC(=O)OCCCC,226.36,0,2,11,185,26.3,226.193,226.193,5.3,0,16,0,0,1,0,0,1,343616-49-9@7492-45-7,2194,Green,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene
5463908,4-(4-methylphenyl)butan-2-one,7774-79-0,CC1=CC=C(C=C1)CCC(=O)C,162.232,0,1,3,143,17.1,162.104,162.104,2.2,0,12,0,0,0,0,0,1,7774-79-0,3074,Fruit,not available,not available,carbonyl compound@ketone@aromatic compound
5463909,[2-methoxy-4-[(E)-prop-1-enyl]phenyl] formate,"phenol, 2-methoxy-4-(1-propenyl)-, formate",CC=CC1=CC(=C(C=C1)OC=O)OC,192.214,0,3,4,201,35.5,192.079,192.079,2.7,0,14,0,0,1,0,0,1,7774-96-1,2474,Green,not available,not available,ether@alkyl aryl ether@carboxylic acid derivative@carboxylic acid ester@alkene@aromatic compound
5463910,"2,6-dimethyloctanal","2,6-dimethyloctanal",CCC(C)CCCC(C)C=O,156.269,0,1,6,99,17.1,156.151,156.151,3.5,0,11,0,2,0,0,0,1,7779-07-09,2390,Floral,not available,not available,carbonyl compound@aldehyde
5463911,"8,8-diethoxy-2,6-dimethyloctan-2-ol",hydroxycitronellal diethyl acetal,CCOC(CC(C)CCCC(C)(C)O)OCC,246.391,1,3,10,174,38.7,246.219,246.219,3.2,0,17,0,1,0,0,0,1,7779-94-4,2584,Floral,not available,not available,acetal@hydroxy compound@alcohol@tertiary alcohol
5463913,"(E)-1-(2,6,6-trimethylcyclohex-3-en-1-yl)pent-1-en-3-one",methyl-delta-ionone,CCC(=O)C=CC1C(C=CCC1(C)C)C,206.329,0,1,3,284,17.1,206.167,206.167,3.6,0,15,0,2,1,0,0,1,7784-98-7,2713,Floral,not available,not available,carbonyl compound@ketone@alkene
5463914,nonyl 3-methylbutanoate,nonyl isovalerate,CCCCCCCCCOC(=O)CC(C)C,228.376,0,2,11,164,26.3,228.209,228.209,5.2,0,16,0,0,0,0,0,1,7786-47-2,2791,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester
5463935,ethyl 4-methylsulfanylbutanoate,ethyl 4-(methylthio)butyrate,CCOC(=O)CCCSC,162.247,0,3,6,93.6,51.6,162.071,162.071,1.4,0,10,0,0,0,0,0,1,22014-48-8,3681,Savory,not available,not available,thioether@carboxylic acid derivative@carboxylic acid ester
5463936,1-ethoxy-3-methylbut-2-ene,1-ethoxy-3-methyl-2-butene,CCOCC=C(C)C,114.188,0,1,3,70.5,9.2,114.104,114.104,1.9,0,8,0,0,0,0,0,1,22094-00-4,3777,Green,not available,not available,ether@dialkyl ether@alkene
5463954,"2,3-dihydroxypropyl 5-hydroxydecanoate","2,3-dihydroxypropyl 5-hydroxydecanoate",CCCCCC(CCCC(=O)OCC(CO)O)O,262.346,3,5,12,208,87,262.178,262.178,1.4,0,18,0,2,0,0,0,1,26446-31-1@89410-67-3,3685,Fruit,not available,not available,"hydroxy compound@alcohol@primary alcohol@secondary alcohol@1,2-diol@carboxylic acid derivative@carboxylic acid ester"
