Structure,Name,source file,MW,AlogP,RB,PSA,Estate,MR,Polar,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,#NandO,RuleOfFive,RuleOfThree,#ringatoms,#in34,#in56,#noncon,#nonHatm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Num aromatic rings,,Num chiral centers,Num heavy atoms,,,,,,Num rings,,,,,Total charge
,Non-Bitter 2324,bitterpredict.maegz,126.11,0.8531,2,46.866,25.334,27.8575,13.799,3,0,0,0,0,1,0,0,318.293,98.534,66.232,153.527,0,475.17,0,2.5,0.031086,0,0.9252021,13.686,4.196,5.545,4.222,0.713,-0.999,-0.891,-3.474,2332.511,-0.013,1235.731,-2.103,9.646,0.424,1,-0.714,3,91.4,0,0,3,0,0,5,0,5,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,9,,,,,,1,,,,,0
,Non-Bitter 2325,bitterpredict.maegz,140.2906,2.3252,3,0,10.999,39.5219,15.279,9,0,0,0,0,3,2,1,334.591,204.563,0,0,130.028,504.28,0,0.5,0.0281764,0,0.9157257,12.101,3.787,3.853,0.4,3.108,-2.781,-2.636,-2.896,9906.038,0.373,10000,-1.231,9.391,2.703,0,-0.179,3,100,0,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,6,,,,,,0,,,,,0
,Non-Bitter 2326,bitterpredict.maegz,130.1849,1.7273,4,36.548,22.5,35.7042,14.342,5,0,0,0,0,3,1,0,390.77,337.373,53.398,0,0,603.069,0,2,0.0143518,0,0.8833942,16.055,4.025,5.411,2.331,1.849,-1.925,-0.91,-3.419,3086.956,-0.073,1672.917,-2.216,11.109,-1.025,0,-0.294,3,100,0,0,2,0,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,9,,,,,,0,,,,,0
,Non-Bitter 2327,bitterpredict.maegz,172.2646,3.6304,8,51.906,29.667,49.4776,19.847,3,0,0,1,0,8,0,-1,476.818,366.834,109.984,0,0,765.274,1,2,0.0070881,0.0041945,0.8485751,19.335,6.138,7.951,3.285,2.954,-2.896,-1.882,-2.175,227.262,-0.937,126.844,-2.778,11.316,-0.896,1,-0.199,3,86.422,0,0,2,0,0,0,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,12,,,,,,0,,,,,0
,Non-Bitter 2328,bitterpredict.maegz,178.3585,3.5124,7,0,18.444,54.7208,21.454,5,0,0,0,0,9,2,1,454.943,302.243,0,0,152.701,723.421,1.6,1,0.0101656,0.0027804,0.8566467,17.018,6.182,7.711,2.21,4.458,-4.487,-4.487,-3.852,9906.038,0.34,10000,-0.655,9.203,-0.351,2,-0.107,3,100,0,0,0,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,10,,,,,,0,,,,,0
,Non-Bitter 2329,bitterpredict.maegz,242.3975,5.6663,13,34.601,34.167,72.7209,29.022,3,0,0,0,0,12,1,-1,669.628,619.497,50.131,0,0,1106.425,0,2,0.0092683,0,0.7725847,30.42,8.861,9.755,0.995,5.192,-5.906,-3.293,-5.212,3315.209,-0.72,1807.011,-1.291,11.04,-0.991,1,0.785,3,100,0,0,2,1,1,0,0,0,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,17,,,,,,0,,,,,0
,Non-Bitter 2330,bitterpredict.maegz,176.2764,1.8728,6,38.955,26.722,48.2409,19.177,1,0,0,0,0,6,2,0,459.353,334.593,68.255,0,56.505,718.695,0.8,2.5,0.0245982,0.0048679,0.8447251,18.756,5.676,8.093,3.619,2.486,-3.048,-1.803,-4.045,2231.731,-0.297,2402.834,-2.201,9.346,-0.285,1,-0.156,3,100,0,0,2,0,0,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,11,,,,,,0,,,,,0
,Non-Bitter 2331,bitterpredict.maegz,138.23,2.518,2,0,17.889,43.7555,20.368,5,0,0,0,0,3,1,1,356.046,79.42,0,197.008,79.617,549.285,0.8,0.5,0.0051223,0.0012561,0.9110129,15.783,5.452,6.049,2.946,3.508,-3.102,-3.104,-3.911,9906.038,0.122,10000,-0.537,9.237,-0.1,2,-0.142,3,100,0,0,0,0,0,6,0,6,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,9,,,,,,1,,,,,0
,Non-Bitter 2332,bitterpredict.maegz,116.2013,2.3393,5,22.38,17,35.9375,14.256,6,0,0,0,0,6,0,0,379.087,328.436,50.651,0,0,582.471,1,1.7,0.0077086,0.0044845,0.8897653,13.304,4.064,5.548,2.791,2.611,-1.777,-0.905,-3.316,3277.742,-0.225,1784.947,-1.877,11.187,-2.935,1,-0.391,3,100,0,0,1,0,0,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,8,,,,,,0,,,,,0
,Non-Bitter 2333,bitterpredict.maegz,136.234,3.688,4,0,20.334,48.379,18.548,6,0,0,0,0,4,0,2,414.327,324.066,0,90.26,0,664.496,0,0,0.0003258,0,0.8888264,18.733,4.992,4.94,-0.925,4.508,-4.708,-4.733,-3.761,9906.038,0.841,5899.293,-0.818,9.253,-0.198,4,0.377,3,100,0,0,0,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,10,,,,,,0,,,,,0
,Non-Bitter 2334,bitterpredict.maegz,182.2164,2.638,6,46.169,31.334,46.3317,21.139,2,0,0,0,0,5,0,0,456.345,241.602,63.695,151.047,0,724.383,0,2.5,0.0217634,0,0.8547737,21.068,6.253,7.703,3.637,2.54,-2.742,-2.083,-4.602,2465.336,-0.319,1311.964,-1.681,9.636,0.412,1,-0.16,3,100,0,0,3,0,0,5,0,5,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,13,,,,,,1,,,,,0
,Non-Bitter 2335,bitterpredict.maegz,176.2118,2.0724,4,38.963,31.334,52.344,23.404,0,0,0,0,0,3,1,0,456.103,165.668,67.072,223.362,0,714.368,0,2,0.0140348,0,0.8473251,22.642,6.631,8.059,4.101,2.643,-2.936,-2.247,-5.068,2290.087,-0.24,1211.455,-1.681,9.268,0.351,1,0.029,3,100,0,0,2,0,0,6,0,6,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,13,,,,,,1,,,,,0
,Non-Bitter 2335,bitterpredict.maegz,176.2118,2.0724,4,38.929,31.334,52.344,23.404,1,0,0,0,0,3,1,0,451.061,168.903,67.028,215.13,0,708.632,0,2,0.0110189,0,0.8522037,22.334,6.543,7.909,4.032,2.585,-2.866,-2.247,-4.949,2292.297,-0.233,1212.719,-1.709,9.381,0.178,1,0.013,3,100,0,0,2,0,0,6,0,6,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,13,,,,,,1,,,,,0
,Non-Bitter 2336,bitterpredict.maegz,226.2705,3.3037,5,36.249,38.501,66.7473,32.85,0,0,0,0,0,4,1,0,510.096,78.601,47.274,384.22,0,845.794,0,2,0.0108025,0,0.8479231,28.796,9.01,10.314,4.969,3.781,-4.155,-3.67,-5.825,3528.566,-0.116,1933.031,-0.653,9.669,0.003,2,0.368,3,100,0,0,2,0,0,12,0,12,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0,17,,,,,,2,,,,,0
,Non-Bitter 2337,bitterpredict.maegz,144.2114,2.7243,5,49.486,27,40.2491,16.177,3,0,0,1,0,5,0,-1,404.813,306.211,98.602,0,0,638.073,1,2,0.0085818,0.0049406,0.8854371,16.171,4.968,6.99,3.696,2.743,-1.9,-1.342,-1.578,291.38,-0.576,165.933,-2.857,11.165,-0.884,1,-0.409,3,87.116,0,0,2,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,10,,,,,,0,,,,,0
,Non-Bitter 2338,bitterpredict.maegz,140.1797,1.497,1,50.538,26.334,39.8778,15.211,0,0,0,0,0,2,0,0,364.246,256.662,95.906,11.677,0,569.96,1,2.75,0.059253,0.0075499,0.9127116,15.483,4.548,8.009,5.06,1.093,-1.698,-1.22,-3,1220.168,-0.325,613.422,-3.054,9.483,0.231,4,-0.405,3,88.584,0,0,2,0,0,5,0,5,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,10,,,,,,1,,,,,0
,Non-Bitter 2339,bitterpredict.maegz,194.3132,3.2034,2,20.809,28.583,63.0884,24.108,2,0,0,0,0,3,0,1,467.737,397.273,40.813,29.651,0,798.402,1,1.7,0.0051317,0.0036345,0.8898375,24.155,6.457,9.438,3.801,3.29,-3.664,-2.52,-3.456,4063.213,0.039,2251.469,-1.879,9.456,-0.822,4,0.326,3,100,0,0,1,0,0,6,0,6,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,14,,,,,,1,,,,,0
,Non-Bitter 2339,bitterpredict.maegz,194.3132,3.2034,2,21.961,28.583,63.0884,24.108,2,0,0,0,0,3,0,1,453.697,375.965,44.165,33.567,0,783.532,1,1.7,0.0050312,0.003747,0.9059497,23.597,6.475,9.302,3.817,3.179,-3.409,-2.52,-3.214,3776.482,0.024,2080.239,-1.927,9.463,-0.852,4,0.288,3,100,0,0,1,0,0,6,0,6,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,14,,,,,,1,,,,,0
,Non-Bitter 2340,bitterpredict.maegz,226.6595,2.4167,5,59.528,38.612,59.6264,26.016,0,0,0,0,0,5,1,0,498.693,141.507,77.271,215.959,63.956,788.519,0,3,0.0132187,0,0.8276996,24.254,7.79,9.39,4.788,2.937,-3.561,-2.855,-5.35,1832.884,-0.333,2133.622,-1.703,8.687,0.687,2,-0.108,3,100,0,0,4,0,0,6,0,6,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,15,,,,,,1,,,,,0
,Non-Bitter 2340,bitterpredict.maegz,226.6595,2.4167,5,57.597,38.612,59.6264,26.016,0,0,0,0,0,5,1,0,493.424,140.785,69.625,216.472,66.541,784.612,0,3,0.0059481,0,0.8337731,24.103,7.746,9.231,4.728,2.97,-3.473,-2.855,-5.254,2165.918,-0.242,2640.3,-1.56,8.501,0.704,2,-0.119,3,100,0,0,4,0,0,6,0,6,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,15,,,,,,1,,,,,0
,Non-Bitter 2341,bitterpredict.maegz,184.2753,3.2075,5,39.709,27.917,52.2917,20.908,3,0,0,0,0,5,1,0,466.484,404.632,61.852,0,0,766.671,0,3,0.0433852,0,0.8684297,21.318,5.707,8.144,3.114,2.408,-2.672,-1.7,-3.661,2566.617,-0.285,1370.316,-2.179,10.982,-1.052,1,-0.171,3,100,0,0,2,0,0,5,0,5,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,13,,,,,,1,,,,,0
,Non-Bitter 2342,bitterpredict.maegz,168.2759,4.0041,8,38.384,25.5,54.2465,20.853,3,0,0,0,0,8,1,-1,494.729,391.836,84.674,18.22,0,794.31,0,2,0.0287738,0,0.8384118,20.671,6.112,7.139,1.815,2.938,-3.243,-1.719,-4.234,1559.322,-0.722,799.633,-2.248,10.555,0.346,1,0.049,3,100,0,0,1,0,0,0,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,12,,,,,,0,,,,,0
,Non-Bitter 2342,bitterpredict.maegz,168.2759,4.0041,8,37.903,25.5,54.2465,20.853,3,0,0,0,0,8,1,0,482.782,387.092,75.227,20.462,0,782.347,0,2,0.0277107,0,0.850512,20.214,6,6.955,1.737,2.928,-3.016,-1.719,-4.048,1916.554,-0.612,999.36,-2.066,10.534,0.349,1,0.014,3,100,0,0,1,0,0,0,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,12,,,,,,0,,,,,0
,Non-Bitter 2343,bitterpredict.maegz,133.1457,-1.3534,3,82.028,29.5,31.8504,12.66,2,0,0,0,1,5,0,-1,346.005,204.532,141.473,0,0,526.174,3,5.9,0.0490639,0.0295345,0.9109656,11.693,4.743,11.254,12.694,-1.34,0.311,0.212,-1.598,269.631,-0.874,209.265,-3.647,9.696,-1.181,2,-1.24,2,62.607,0,28.083,4,0,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,9,,,,,,0,,,,,0
,Non-Bitter 2344,bitterpredict.maegz,500.4914,-3.9623,8,189.365,95.662,107.6782,44.07,6,0,0,0,0,15,2,-2,700.603,512.945,187.658,0,0,1368.185,7,23.8,0.1095804,0.0898781,0.8507259,38.969,13.776,37.063,33.068,-2.781,-0.763,-0.415,-3.947,164.564,-2.069,70.356,-3.538,9.922,-1.578,8,-1.808,2,11.458,0,0,14,3,1,18,0,18,15,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,14,34,,,,,,3,,,,,0
,Non-Bitter 2345,bitterpredict.maegz,80.088,-0.4712,0,26.097,14,21.7442,11.192,9,0,0,0,0,0,0,1,251.081,0,57.036,194.045,0,352.545,0,3,0,0,0.9612288,9.808,3.432,4.153,4.986,-0.252,0.954,0.258,-3.085,2851.194,0.152,1535.253,-1.887,10.267,0.495,4,-1.161,3,87.311,0,0,2,0,0,6,0,6,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,6,,,,,,1,,,,,0
,Non-Bitter 2346,bitterpredict.maegz,147.1739,1.3028,2,10.647,22.667,38.7287,21.016,4,0,0,0,0,2,0,1,367.857,45.323,0.728,321.806,0,571.769,0,1,0.0132333,0,0.905663,18.517,5.787,6.058,3.342,2.951,-2.325,-2.334,-4.593,9749.724,0.437,5798.74,-0.207,8.83,-0.132,2,-0.075,3,100,0,0,2,0,0,10,0,10,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0,11,,,,,,2,,,,,0
,Non-Bitter 2347,bitterpredict.maegz,187.3255,2.3713,0,3.449,18.999,54.4636,21.065,5,0,0,0,0,0,0,2,397.966,285.369,0.253,45.975,66.369,645.283,0,1.5,0.0110925,0,0.9074438,20.109,5.108,6.812,2.492,3.08,-3.263,-2.635,-3.249,9851.545,0.724,10000,-1.362,8.252,0.322,2,0.09,3,100,0,0,1,0,0,9,0,9,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,11,,,,,,2,,,,,0
,Non-Bitter 2348,bitterpredict.maegz,160.2571,1.9842,2,8.678,18.5,42.3016,19.076,5,0,0,0,0,2,1,0,346.106,168.508,0,98.341,79.258,546.351,0,1.5,0.006126,0,0.9338348,15.366,4.778,5.208,2.285,2.341,-2.042,-2.215,-3.072,9906.038,-0.156,10000,-0.981,9.273,1.885,2,-0.282,3,100,0,0,1,0,0,5,0,5,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,9,,,,,,1,,,,,0
,Non-Bitter 2349,bitterpredict.maegz,168.2328,2.8726,4,39.859,27,48.7474,18.881,2,0,0,0,0,4,1,0,437.137,288.247,69.209,79.681,0,699.863,0,3,0.054428,0,0.8720798,20.047,5.649,8.051,3.856,2.083,-2.286,-1.484,-3.982,2185.72,-0.284,1151.891,-2.13,10.795,0.413,1,-0.323,3,100,0,0,2,0,0,6,0,6,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,12,,,,,,1,,,,,0
,Non-Bitter 2350,bitterpredict.maegz,210.2695,2.5032,7,44.453,34.667,55.5831,24.809,1,0,0,0,0,6,1,0,502.037,294.282,54.994,152.76,0,829.469,0,2.5,0.0152922,0,0.8504129,24.648,7.277,8.794,3.479,3.287,-3.445,-2.678,-4.681,2981.189,-0.305,1611.05,-1.419,9.207,-0.383,3,0.102,3,100,0,0,3,0,0,5,0,5,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,15,,,,,,1,,,,,0
,Non-Bitter 2351,bitterpredict.maegz,194.2271,1.6275,4,58.983,36.168,53.675,24.233,0,0,0,0,0,5,1,0,443.465,236.294,104.61,102.562,0,723.871,1,3.5,0.0080044,0.0078924,0.8791834,20.584,6.59,9.526,6.005,1.759,-2.362,-2.17,-3.976,1008.988,-0.64,499.517,-2.606,8.854,-0.087,4,-0.272,3,91.011,0,0,3,0,0,6,0,6,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,14,,,,,,1,,,,,0
,Non-Bitter 2352,bitterpredict.maegz,118.1973,0.9244,3,35.126,17.666,33.4637,13.035,6,0,0,0,0,3,0,0,327.025,223.568,68.142,0,35.315,498.239,0,2.5,0.0073337,0,0.9294145,11.859,3.682,4.455,2.783,1.122,-0.789,-0.423,-2.674,2237.211,-0.057,1844.15,-2.487,9.21,-0.025,1,-0.732,3,93.471,0,0,1,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,7,,,,,,0,,,,,0
,Non-Bitter 2353,bitterpredict.maegz,134.2398,1.1273,3,8.785,16.972,39.353,15.421,3,0,0,0,0,4,1,0,352.604,296.42,0,0,56.184,550.922,0.8,2.2,0.0034767,0.0055806,0.9217327,13.326,4.026,5.635,3.044,1.894,-1.579,-1.661,-2.798,9906.038,-0.22,10000,-1.135,9.231,-0.39,2,-0.447,3,100,0,0,1,0,0,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,8,,,,,,0,,,,,0
,Non-Bitter 2354,bitterpredict.maegz,138.23,2.5743,1,0,18.222,43.4191,20.368,5,0,0,0,0,2,1,1,349.962,93.162,0,188.675,68.125,542.782,0.8,0.5,0.0056622,0.0012779,0.9195205,16.086,5.329,6.141,3.092,3.332,-2.665,-3.037,-3.734,9906.038,0.15,10000,-0.663,9.183,0.086,3,-0.117,3,100,0,0,0,0,0,6,0,6,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,9,,,,,,1,,,,,0
